HUB,Name,geometry,fill-opacity,fillColor,opacity,fill,fillOpacity,color,contour,metric
12.94992576 77.69822171,MRTH,"{""coordinates"": [[[77.682222, 13.002841], [77.681085, 13.001926], [77.674222, 13.000638], [77.673104, 12.999043], [77.66981, 12.998337], [77.668222, 12.996372], [77.666041, 12.995926], [77.675808, 12.993512], [77.677319, 12.989926], [77.677121, 12.985926], [77.678222, 12.984716], [77.680222, 12.984849], [77.681865, 12.986283], [77.684629, 12.986333], [77.684627, 12.983926], [77.688515, 12.981926], [77.688828, 12.976532], [77.690535, 12.975926], [77.690396, 12.973751], [77.686222, 12.97332], [77.684888, 12.975926], [77.682767, 12.976471], [77.682222, 12.977327], [77.674222, 12.974948], [77.672475, 12.973926], [77.67551, 12.973214], [77.675833, 12.971537], [77.677073, 12.970777], [77.677497, 12.969926], [77.676222, 12.967417], [77.674222, 12.968738], [77.672222, 12.968147], [77.667458, 12.969162], [77.663561, 12.971265], [77.662222, 12.973396], [77.660222, 12.972991], [77.656793, 12.975926], [77.654333, 12.976037], [77.654222, 12.976585], [77.654101, 12.975926], [77.656299, 12.969926], [77.653208, 12.967926], [77.655887, 12.963926], [77.655618, 12.961926], [77.654222, 12.960968], [77.64873, 12.959926], [77.652222, 12.952042], [77.654222, 12.952611], [77.660222, 12.950999], [77.661789, 12.952359], [77.670222, 12.952281], [77.671512, 12.952636], [77.672222, 12.954209], [77.672788, 12.952493], [77.674222, 12.952209], [77.688391, 12.951926], [77.684609, 12.951538], [77.684354, 12.949794], [77.682885, 12.949262], [77.67239, 12.949758], [77.668649, 12.947926], [77.667248, 12.945926], [77.669563, 12.943267], [77.676478, 12.940183], [77.67661, 12.937926], [77.675101, 12.937046], [77.674614, 12.933533], [77.671602, 12.931926], [77.672189, 12.929893], [77.674497, 12.929926], [77.674911, 12.927926], [77.672953, 12.925194], [77.670222, 12.924863], [77.668222, 12.922953], [77.666222, 12.92256], [77.665603, 12.920544], [77.664118, 12.919822], [77.666418, 12.919729], [77.674168, 12.92198], [77.676222, 12.92166], [77.678222, 12.922819], [77.680222, 12.921033], [77.682222, 12.921043], [77.684222, 12.925967], [77.686222, 12.923974], [77.688222, 12.926534], [77.692003, 12.927707], [77.694526, 12.923621], [77.698388, 12.925926], [77.698222, 12.927934], [77.704222, 12.930245], [77.710296, 12.935852], [77.707451, 12.937155], [77.707511, 12.941215], [77.70595, 12.942197], [77.710222, 12.942248], [77.712222, 12.940649], [77.716222, 12.941042], [77.718222, 12.939287], [77.720222, 12.939078], [77.721259, 12.939926], [77.719741, 12.941445], [77.719547, 12.943926], [77.720222, 12.944566], [77.722222, 12.944421], [77.723256, 12.946891], [77.726496, 12.947651], [77.727046, 12.949102], [77.728222, 12.949619], [77.732222, 12.949083], [77.734499, 12.951648], [77.736248, 12.951899], [77.736527, 12.953621], [77.742222, 12.953487], [77.74655, 12.955597], [77.746222, 12.959028], [77.744101, 12.959926], [77.742222, 12.96212], [77.740222, 12.961203], [77.73703, 12.962734], [77.735791, 12.969495], [77.734222, 12.969254], [77.732222, 12.967397], [77.730222, 12.967707], [77.728791, 12.963926], [77.729316, 12.961926], [77.728222, 12.960761], [77.727257, 12.960961], [77.7266, 12.961926], [77.727386, 12.963926], [77.724222, 12.964667], [77.721229, 12.966933], [77.720619, 12.970323], [77.718222, 12.972411], [77.715907, 12.971611], [77.714531, 12.972235], [77.713441, 12.973926], [77.711213, 12.974917], [77.710222, 12.979105], [77.706222, 12.980275], [77.703752, 12.983926], [77.705119, 12.987926], [77.702555, 12.990259], [77.701851, 12.991926], [77.696222, 12.995189], [77.692926, 12.999926], [77.690666, 13.00037], [77.690222, 13.001166], [77.686222, 13.000975], [77.682222, 13.002841]]], ""type"": ""Polygon""}",0.33,#bf4040,0.33,#bf4040,0.33,#bf4040,20,time
