Latitude,Longitude,Geometry,FillColor,Opacity,Contour,Metric
12.91432909,77.62761536,"{""coordinates"": [[[77.605615, 12.971498], [77.599615, 12.965588], [77.597615, 12.965816], [77.594761, 12.963184], [77.589521, 12.960329], [77.587423, 12.958329], [77.587212, 12.956733], [77.585615, 12.956341], [77.583615, 12.957806], [77.580613, 12.956329], [77.579584, 12.954329], [77.580045, 12.949899], [77.579065, 12.94888], [77.575615, 12.948074], [77.571018, 12.940329], [77.569971, 12.936329], [77.57145, 12.934329], [77.565908, 12.930037], [77.563615, 12.923262], [77.561615, 12.922296], [77.560957, 12.920988], [77.56175, 12.918464], [77.561361, 12.916075], [77.564087, 12.906801], [77.562893, 12.904329], [77.564495, 12.901209], [77.567173, 12.899887], [77.56659, 12.892329], [77.571615, 12.892873], [77.575615, 12.895701], [77.579711, 12.892425], [77.581615, 12.888486], [77.583615, 12.890422], [77.584539, 12.889253], [77.589224, 12.887937], [77.590269, 12.884983], [77.591441, 12.884155], [77.591393, 12.882329], [77.593999, 12.880329], [77.593615, 12.872066], [77.595615, 12.872828], [77.596989, 12.874955], [77.599611, 12.876333], [77.601615, 12.878685], [77.603191, 12.874329], [77.606153, 12.872866], [77.607615, 12.870706], [77.611615, 12.872926], [77.615615, 12.871254], [77.619615, 12.871309], [77.621615, 12.866946], [77.625699, 12.866413], [77.623923, 12.866021], [77.623922, 12.864023], [77.620713, 12.863231], [77.618531, 12.859413], [77.615025, 12.858919], [77.614396, 12.857549], [77.611615, 12.857162], [77.609615, 12.855003], [77.60419, 12.855754], [77.601615, 12.854712], [77.595615, 12.854648], [77.595014, 12.852931], [77.591431, 12.852514], [77.591185, 12.850759], [77.582336, 12.850329], [77.591615, 12.849056], [77.597615, 12.853891], [77.601615, 12.853972], [77.603615, 12.852924], [77.605615, 12.853874], [77.611615, 12.853765], [77.613615, 12.85573], [77.615615, 12.854761], [77.616782, 12.857162], [77.620158, 12.857786], [77.623083, 12.860861], [77.626965, 12.860979], [77.627615, 12.862326], [77.629615, 12.862044], [77.631965, 12.858329], [77.636504, 12.855217], [77.635037, 12.84975], [77.635615, 12.848699], [77.637615, 12.849024], [77.638372, 12.848329], [77.640237, 12.844329], [77.64009, 12.842329], [77.643615, 12.839585], [77.646194, 12.841751], [77.647615, 12.845629], [77.649615, 12.844633], [77.651615, 12.844932], [77.651615, 12.843057], [77.649979, 12.840329], [77.651213, 12.837927], [77.654479, 12.836329], [77.653976, 12.834329], [77.655615, 12.831997], [77.657615, 12.832492], [77.659615, 12.835577], [77.663615, 12.83497], [77.66442, 12.835524], [77.665615, 12.839038], [77.668106, 12.83882], [77.670857, 12.834329], [77.674934, 12.833648], [77.679746, 12.83046], [77.680705, 12.825418], [77.683948, 12.822662], [77.686745, 12.818329], [77.685615, 12.816126], [77.687615, 12.816043], [77.692294, 12.813008], [77.696258, 12.808972], [77.69714, 12.805853], [77.701615, 12.801974], [77.703963, 12.801981], [77.704464, 12.802329], [77.70266, 12.803374], [77.699885, 12.810329], [77.697462, 12.812176], [77.697603, 12.816329], [77.692337, 12.818329], [77.694222, 12.820329], [77.689615, 12.823974], [77.689356, 12.82607], [77.688378, 12.825567], [77.687142, 12.826329], [77.691615, 12.82759], [77.692021, 12.828329], [77.690707, 12.832329], [77.694281, 12.834329], [77.694184, 12.836329], [77.691755, 12.838329], [77.693515, 12.842329], [77.691357, 12.844329], [77.694342, 12.845603], [77.69607, 12.849874], [77.696242, 12.852956], [77.695615, 12.853871], [77.692325, 12.85162], [77.689615, 12.851836], [77.688329, 12.855043], [77.685615, 12.858182], [77.683615, 12.857897], [77.68076, 12.860329], [77.681959, 12.862329], [77.678899, 12.866329], [77.675194, 12.867907], [77.677615, 12.871123], [77.681701, 12.870243], [77.680695, 12.872329], [77.681126, 12.874819], [77.682588, 12.876329], [77.682307, 12.878329], [77.678042, 12.884329], [77.679039, 12.886905], [77.681662, 12.888329], [77.677983, 12.892329], [77.675615, 12.899611], [77.67358, 12.898364], [77.671615, 12.895681], [77.670244, 12.898329], [77.671969, 12.900683], [77.667615, 12.901781], [77.667059, 12.904329], [77.667343, 12.906601], [77.670006, 12.906719], [77.670869, 12.905582], [77.673615, 12.904528], [77.675615, 12.90135], [77.677555, 12.90239], [77.678304, 12.904329], [77.679615, 12.905291], [77.685615, 12.902248], [77.687615, 12.902116], [77.689615, 12.905566], [77.691615, 12.904664], [77.693615, 12.906755], [77.694751, 12.905464], [77.701615, 12.903264], [77.703836, 12.904108], [77.701615, 12.907597], [77.699615, 12.907152], [77.698447, 12.908329], [77.699615, 12.909505], [77.701615, 12.909051], [77.703142, 12.910803], [77.703615, 12.912892], [77.705615, 12.912209], [77.704686, 12.9194], [77.703615, 12.920722], [77.702124, 12.919821], [77.699615, 12.919939], [77.699346, 12.920598], [77.699615, 12.921282], [77.702153, 12.921791], [77.704974, 12.924329], [77.704462, 12.930329], [77.709492, 12.936329], [77.706665, 12.937379], [77.706714, 12.940329], [77.70501, 12.942329], [77.701344, 12.944058], [77.700757, 12.94547], [77.701126, 12.952329], [77.703296, 12.956329], [77.701615, 12.963077], [77.699519, 12.962329], [77.699851, 12.958093], [77.695903, 12.956329], [77.691689, 12.952329], [77.692126, 12.95084], [77.693332, 12.950329], [77.692016, 12.949928], [77.69187, 12.948329], [77.694215, 12.946928], [77.694066, 12.945878], [77.689161, 12.946329], [77.691095, 12.948329], [77.691027, 12.951741], [77.689615, 12.951938], [77.688318, 12.949626], [77.683615, 12.948947], [77.675615, 12.948793], [77.671615, 12.94968], [77.668416, 12.946329], [77.670522, 12.944329], [77.670084, 12.941861], [77.667554, 12.940329], [77.66596, 12.932329], [77.663964, 12.93198], [77.663615, 12.930189], [77.66327, 12.931984], [77.661399, 12.932329], [77.661069, 12.935783], [77.659412, 12.936126], [77.658926, 12.937639], [77.657615, 12.937984], [77.656837, 12.937107], [77.656755, 12.933469], [77.657759, 12.932185], [77.655615, 12.932048], [77.652731, 12.930329], [77.65436, 12.929073], [77.655615, 12.926642], [77.65699, 12.926955], [77.657615, 12.928563], [77.657947, 12.926661], [77.659717, 12.926431], [77.659687, 12.924257], [77.657615, 12.924232], [77.657426, 12.926139], [77.651615, 12.926237], [77.651038, 12.927752], [77.647966, 12.928329], [77.647046, 12.930329], [77.648175, 12.932329], [77.646385, 12.933099], [77.645615, 12.934523], [77.644931, 12.933013], [77.640887, 12.933057], [77.640741, 12.932329], [77.639445, 12.932329], [77.64054, 12.933404], [77.64031, 12.937023], [77.638986, 12.938329], [77.639579, 12.942366], [77.641513, 12.942432], [77.644646, 12.944329], [77.642682, 12.949396], [77.641244, 12.950329], [77.643187, 12.952329], [77.644868, 12.959076], [77.646973, 12.960329], [77.641615, 12.966132], [77.639283, 12.964329], [77.64007, 12.962784], [77.639615, 12.961933], [77.636899, 12.961613], [77.635878, 12.962591], [77.634515, 12.962329], [77.634933, 12.958329], [77.633843, 12.956101], [77.631615, 12.954793], [77.632272, 12.952329], [77.629615, 12.949969], [77.62903, 12.951743], [77.62723, 12.952329], [77.626467, 12.955181], [77.623343, 12.956057], [77.622747, 12.960329], [77.620722, 12.962329], [77.617615, 12.962758], [77.617615, 12.959311], [77.615615, 12.958605], [77.613615, 12.958994], [77.613153, 12.960329], [77.609615, 12.963568], [77.608668, 12.967381], [77.605615, 12.971498]]], ""type"": ""Polygon""}",#bf4040,0.33,30,time
